#separator:tab
#html:false
星座のアルファ星は最も輝いている、または主な星だ。	星[せい] 座[ざ]のアルファ 星[ぼし]は 最[もっと]も 輝[かがや]いている、または 主[おも]な 星[ほし]だ。	The alpha star in a constellation is the brightest or main star.	11828
戦いが激しければ激しいほど、勝利は輝かしいものとなる。	戦[たたか]いが 激[はげ]しければ 激[はげ]しいほど、 勝[しょう] 利[り]は 輝[かがや]かしいものとなる。	The harder the conflict the more glorious the triumph.	11829
7月革命の、最も輝かしい勝利の日の夕方に起こったことです。	7 月[がつ] 革[かく] 命[めい]の、 最[もっと]も 輝[かがや]かしい 勝[しょう] 利[り]の 日[ひ]の 夕[ゆう] 方[がた]に 起[お]こったことです。	It happened, in the Revolution of July, on the evening of the most brilliantly victorious day.	11830
通りに面して美しい家が並び、どれも緑の大理石でできていて、そこら中に輝くエメラルドがはめ込んであります。	通[とお]りに 面[めん]して 美[うつく]しい 家[いえ]が 並[なら]び、どれも 緑[みどり]の 大[だい] 理[り] 石[せき]でできていて、そこら 中[じゅう]に 輝[かがや]くエメラルドがはめ 込[こ]んであります。	The streets were lined with beautiful houses all built of green marble and studded everywhere with sparkling emeralds.	11831
そこで振り向いて、森の中に一歩、二歩と入ってみたところ、ドロシーは木の間に落ちるお日様の光で輝くものを見つけたのです。	そこで 振[ふ]り 向[む]いて、 森[もり]の 中[なか]に 一[いっ] 歩[ぽ]、 二[に] 歩[ほ]と 入[はい]ってみたところ、ドロシーは 木[こ]の 間[ま]に 落[お]ちるお 日[ひ] 様[さま]の 光[ひかり]で 輝[かがや]くものを 見[み]つけたのです。	They turned and walked through the forest a few steps, when Dorothy discovered something shining in a ray of sunshine that fell between the trees.	11832
有刺鉄線。	有[ゆう] 刺[し] 鉄[てっ] 線[せん]。	Barbed wire.	11833
知覚刺激。	知[ち] 覚[かく] 刺[し] 激[げき]。	Perceptual stimulus.	11834
非視覚刺激。	非[ひ] 視[し] 覚[かく] 刺[し] 激[げき]。	Nonvisual stimuli.	11835
名刺整理文具。	名[めい] 刺[し] 整[せい] 理[り] 文[ぶん] 具[ぐ]。	Rolodex.	11836
刺激の強い苦味。	刺[し] 激[げき]の 強[つよ]い 苦[にが] 味[み]。	A sharp bitterness.	11837
有毒な虫刺され。	有[ゆう] 毒[どく]な 虫[むし] 刺[さ]され。	A virulent insect bite.	11838
つき刺すような痛み。	つき 刺[さ]すような 痛[いた]み。	A stabbing pain.	11839
だれかに刺激を与える。	だれかに 刺[し] 激[げき]を 与[あた]える。	Give impetus to someone.	11840
指に刺痛を感じる。	指[ゆび]に 刺[し] 痛[つう]を 感[かん]じる。	Feel a tingling sensations in the fingers.	11841
刺激に反応しない。	刺[し] 激[げき]に 反[はん] 応[のう]しない。	It is unresponsive to stimulation.	11842
冷たく刺すような風。	冷[つめ]たく 刺[さ]すような 風[かぜ]。	A cold penetrating wind.	11843
刃物で刺すような寒さ。	刃[は] 物[もの]で 刺[さ]すような 寒[さむ]さ。	Knifelike cold.	11844
彼女は風刺的に話した。	彼[かの] 女[じょ]は 風[ふう] 刺[し] 的[てき]に 話[はな]した。	She spoke satirically.	11845
針子は針で布を刺した。	針[はり] 子[こ]は 針[はり]で 布[ぬの]を 刺[さ]した。	The needleworker stuck the cloth with the needle.	11846
刺激性の味のするチーズ。	刺[し] 激[げき] 性[せい]の 味[あじ]のするチーズ。	A nippy cheese.	11847
風刺は知的な兵器である。	風[ふう] 刺[し]は 知[ち] 的[てき]な 兵[へい] 器[き]である。	Satire is an intellectual weapon.	11848
刃物のような、刺し通す痛み。	刃[は] 物[もの]のような、 刺[さ]し 通[とお]す 痛[いた]み。	Piercing knifelike pains.	11849
森の中でたくさん虫に刺された。	森[もり]の 中[なか]でたくさん 虫[むし]に 刺[さ]された。	I got a lot of insect bites in the woods.	11850
医師は、自分の指に針を刺した。	医[い] 師[し]は、 自[じ] 分[ぶん]の 指[ゆび]に 針[はり]を 刺[さ]した。	The physician stuck the needle into his own finger.	11851
犠牲者はナイフで刺し殺された。	犠[ぎ] 牲[せい] 者[しゃ]はナイフで 刺[さ]し 殺[ころ]された。	The victim was knifed to death.	11852
指にとげが刺さって取れないんだ。	指[ゆび]にとげが 刺[さ]さって 取[と]れないんだ。	There's a thorn in my finger and I can't get it out.	11853
都会は刺激的な場所だが、ストレスも多い。	都[と] 会[かい]は 刺[し] 激[げき] 的[てき]な 場[ば] 所[しょ]だが、ストレスも 多[おお]い。	Cities are exciting places, but also stressful.	11854
近所の刃物屋が様々な刺身包丁を販売しています。	近[きん] 所[じょ]の 刃[は] 物[もの] 屋[や]が 様[さま] 々[ざま]な 刺[さし] 身[み] 包[ぼう] 丁[ちょう]を 販[はん] 売[ばい]しています。	The neighborhood cutler sells a variety of sashimi knives.	11855
燃えたときに刺激性有毒ガスがほとんど発生しません。	燃[も]えたときに 刺[し] 激[げき] 性[せい] 有[ゆう] 毒[どく]ガスがほとんど 発[はっ] 生[せい]しません。	Burning will produce very little irritant toxic fumes.	11856
天満屋の地下食品売場で多種の刺身が販売されている。	天[てん] 満[ま] 屋[や]の 地[ち] 下[か] 食[しょく] 品[ひん] 売[う] 場[りば]で 多[た] 種[しゅ]の 刺[さし] 身[み]が 販[はん] 売[ばい]されている。	There are many kinds of sashimi for sale at Tenmaya's underground food emporium.	11857
彼の反乱はすべての偉大な風刺作家の苦しく皮肉な笑いである。	彼[かれ]の 反[はん] 乱[らん]はすべての 偉[い] 大[だい]な 風[ふう] 刺[し] 作[さっ] 家[か]の 苦[くる]しく 皮[ひ] 肉[にく]な 笑[わら]いである。	His rebellion is the bitter, sardonic laughter of all great satirists.	11858
風刺は、見る人が通常、彼ら自身のもの以外のみんなの顔を発見する。	風[ふう] 刺[し]は、 見[み]る 人[ひと]が 通[つう] 常[じょう]、 彼[かれ]ら 自[じ] 身[しん]のもの 以[い] 外[がい]のみんなの 顔[かお]を 発[はっ] 見[けん]する。	Satire is a sort of glass, wherein beholders do generally discover everybody's face but their own.	11859
その出現時に、映画は刺激的に新しく、革命的になりさえするように見えたに違いない。	その 出[しゅつ] 現[げん] 時[じ]に、 映[えい] 画[が]は 刺[し] 激[げき] 的[てき]に 新[あたら]しく、 革[かく] 命[めい] 的[てき]になりさえするように 見[み]えたに 違[ちが]いない。	At the time of its appearance, the movie must have seemed excitingly new, even revolutionary.	11860
強硬政策。	強[きょう] 硬[こう] 政[せい] 策[さく]。	A hard-line policy.	11861
部門の政策。	部[ぶ] 門[もん]の 政[せい] 策[さく]。	Departmental policy.	11862
安全策をとる。	安[あん] 全[ぜん] 策[さく]をとる。	Take safety precautions.	11863
対策を講じる。	対[たい] 策[さく]を 講[こう]じる。	Take steps.	11864
厳しい安全対策。	厳[きび]しい 安[あん] 全[ぜん] 対[たい] 策[さく]。	Stringent safety measures.	11865
無干渉の外交政策。	無[む] 干[かん] 渉[しょう]の 外[がい] 交[こう] 政[せい] 策[さく]。	A hands-off foreign policy.	11866
実行可能な解決策。	実[じっ] 行[こう] 可[か] 能[のう]な 解[かい] 決[けつ] 策[さく]。	A practicable solution.	11867
政策的で年老いた悪党。	政[せい] 策[さく] 的[てき]で 年[とし] 老[お]いた 悪[あく] 党[とう]。	A politic old scoundrel.	11868
彼の政策は大失敗だった。	彼[かれ]の 政[せい] 策[さく]は 大[だい] 失[しっ] 敗[ぱい]だった。	His policies were a disaster.	11869
政府は対テロ対策を実施した。	政[せい] 府[ふ]は 対[たい]テロ 対[たい] 策[さく]を 実[じっ] 施[し]した。	The government took counterterror measures.	11870
私たちは市の施策に協力する。	私[わたし]たちは 市[し]の 施[し] 策[さく]に 協[きょう] 力[りょく]する。	We cooperate with the city's policies.	11871
従業員がよい解決策を思いついた。	従[じゅう] 業[ぎょう] 員[いん]がよい 解[かい] 決[けつ] 策[さく]を 思[おも]いついた。	The employees came up with a good solution.	11872
正直は必ずしも最上の策とは限らない。	正[しょう] 直[じき]は 必[かなら]ずしも 最[さい] 上[じょう]の 策[さく]とは 限[かぎ]らない。	Honesty is not always the best policy.	11873
衛生設備は、病気を防ぐ一番の防衛策だ。	衛[えい] 生[せい] 設[せつ] 備[び]は、 病[びょう] 気[き]を 防[ふせ]ぐ 一[いち] 番[ばん]の 防[ぼう] 衛[えい] 策[さく]だ。	Sanitation facilities are the best defense against disease.	11874
電話は彼を家から出すための策略だった。	電[でん] 話[わ]は 彼[かれ]を 家[いえ]から 出[だ]すための 策[さく] 略[りゃく]だった。	The phone call was a trick to get him out of the house.	11875
彼は公に政府の新しい社会政策を批判した。	彼[かれ]は 公[おおやけ]に 政[せい] 府[ふ]の 新[あたら]しい 社[しゃ] 会[かい] 政[せい] 策[さく]を 批[ひ] 判[はん]した。	He was outspokenly critical of the Government's new social policy.	11876
それがセキュリティ対策機能の利用を可能にする。	それがセキュリティ 対[たい] 策[さく] 機[き] 能[のう]の 利[り] 用[よう]を 可[か] 能[のう]にする。	It makes possible to use the security features.	11877
どの解決策も世界をテロから安全にすることができない。	どの 解[かい] 決[けつ] 策[さく]も 世[せ] 界[かい]をテロから 安[あん] 全[ぜん]にすることができない。	No silver bullet can make the world safe from terrorism.	11878
この政策は、前科を持っている人々がこの国に入れないようにする。	この 政[せい] 策[さく]は、 前[ぜん] 科[か]を 持[も]っている 人[ひと] 々[びと]がこの 国[くに]に 入[い]れないようにする。	This policy excludes people who have a criminal record from entering the country.	11879
犯罪の道具に使われる品物の販売に対して、同じような予防策を強制してもよいと思います。	犯[はん] 罪[ざい]の 道[どう] 具[ぐ]に 使[つか]われる 品[しな] 物[もの]の 販[はん] 売[ばい]に 対[たい]して、 同[おな]じような 予[よ] 防[ぼう] 策[さく]を 強[きょう] 制[せい]してもよいと 思[おも]います。	Similar precautions should be enforced against the sale of articles adapted to be instruments of crime.	11880
人差し指。	人[ひと] 差[さ]し 指[ゆび]。	Index finger.	11881
性的差異。	性[せい] 的[てき] 差[さ] 異[い]。	Sexual distinctions.	11882
感知できる温度差。	感[かん] 知[ち]できる 温[おん] 度[ど] 差[さ]。	A perceptible difference in temperature.	11883
人種差別的な意見。	人[じん] 種[しゅ] 差[さ] 別[べつ] 的[てき]な 意[い] 見[けん]。	Racist remarks.	11884
平行線は交差しません。	平[へい] 行[こう] 線[せん]は 交[こう] 差[さ]しません。	Parallel lines do not intersect each other.	11885
彼女は、無差別に読む。	彼[かの] 女[じょ]は、 無[む] 差[さ] 別[べつ]に 読[よ]む。	She reads promiscuously.	11886
交差点で事故が発生した。	交[こう] 差[さ] 点[てん]で 事[じ] 故[こ]が 発[はっ] 生[せい]した。	An accident took place at the intersection.	11887
牧師は人差し指を曲げた。	牧[ぼく] 師[し]は 人[ひと] 差[さ]し 指[ゆび]を 曲[ま]げた。	The clergyman crooked his index finger.	11888
交差点ごとに信号があった。	交[こう] 差[さ] 点[てん]ごとに 信[しん] 号[ごう]があった。	There was a light at every corner.	11889
次の交差点を右に曲がって。	次[つぎ]の 交[こう] 差[さ] 点[てん]を 右[みぎ]に 曲[ま]がって。	Turn right at the next intersection.	11890
造園家は頭を窓に差し込んだ。	造[ぞう] 園[えん] 家[か]は 頭[あたま]を 窓[まど]に 差[さ]し 込[こ]んだ。	The landscaper stuck his head in the window.	11891
町を案内して差し上げましょう。	町[まち]を 案[あん] 内[ない]して 差[さ]し 上[あ]げましょう。	I'll show you around the town.	11892
優輝さんが局長の顔に人差し指を指した。	優[ゆ] 輝[き]さんが 局[きょく] 長[ちょう]の 顔[かお]に 人[ひと] 差[さ]し 指[ゆび]を 指[さ]した。	Yuki pointed his index finger in the Director's face.	11893
彼の人種差別に対する断固たる非難。	彼[かれ]の 人[じん] 種[しゅ] 差[さ] 別[べつ]に 対[たい]する 断[だん] 固[こ]たる 非[ひ] 難[なん]。	His uncompromising condemnation of racism.	11894
性差別主義は多くの仕事場に起こる。	性[せい] 差[さ] 別[べつ] 主[しゅ] 義[ぎ]は 多[おお]くの 仕[し] 事[ごと] 場[ば]に 起[お]こる。	Sexism occurs in many workplaces.	11895
正気と狂気の間にはほんの少しの差異しかない。	正[しょう] 気[き]と 狂[きょう] 気[き]の 間[あいだ]にはほんの 少[すこ]しの 差[さ] 異[い]しかない。	There is a narrow line between sanity and insanity.	11896
油のカンを取ってきて、関節に油を差して下さい。	油[あぶら]のカンを 取[と]ってきて、 関[かん] 節[せつ]に 油[あぶら]を 差[さ]して 下[くだ]さい。	Get an oil-can and oil my joints please.	11897
上院議員は戒めに人差し指を立てて前後に振った。	上[じょう] 院[いん] 議[ぎ] 員[いん]は 戒[いまし]めに 人[ひと] 差[さ]し 指[ゆび]を 立[た]てて 前[ぜん] 後[ご]に 振[ふ]った。	The senator shook a monitory finger.	11898
あの写真を手に入れるためなら王国の一地方を差し出しましょうとも。	あの 写[しゃ] 真[しん]を 手[て]に 入[い]れるためなら 王[おう] 国[こく]の 一[いち] 地[ち] 方[ほう]を 差[さ]し 出[だ]しましょうとも。	I tell you that I would give one of the provinces of my kingdom to have that photograph.	11899
落ち着け！	落[お]ち 着[つ]け！	Get a grip on yourself!	11900
短い部屋着。	短[みじか]い 部[へ] 屋[や] 着[ぎ]。	A short negligee.	11901
保温性下着。	保[ほ] 温[おん] 性[せい] 下[した] 着[ぎ]。	Thermal underwear.	11902
着払いの小包。	着[ちゃく] 払[ばら]いの 小[こ] 包[づつみ]。	A cash-on-delivery parcel.	11903
愛着を感じる。	愛[あい] 着[ちゃく]を 感[かん]じる。	Feel tenderness for.	11904
異常な色素沈着。	異[い] 常[じょう]な 色[しき] 素[そ] 沈[ちん] 着[ちゃく]。	Abnormal pigmentation.	11905
写真を着色する。	写[しゃ] 真[しん]を 着[ちゃく] 色[しょく]する。	Pigment a photograph.	11906
落ち着かない子供。	落[お]ち 着[つ]かない 子[こ] 供[ども]。	A restless child.	11907
落ち着いて下さい。	落[お]ち 着[つ]いて 下[くだ]さい。	Please steady yourself.	11908
卒業式何着て行く？	卒[そつ] 業[ぎょう] 式[しき] 何[なに] 着[き]て 行[い]く？	What are you gonna wear to graduation?	11909
客を着席させる計画。	客[きゃく]を 着[ちゃく] 席[せき]させる 計[けい] 画[かく]。	A plan for seating guests.	11910
落ち着かない態度で。	落[お]ち 着[つ]かない 態[たい] 度[ど]で。	In a restless manner.	11911
彼女は沈着を保った。	彼[かの] 女[じょ]は 沈[ちん] 着[ちゃく]を 保[たも]った。	She retained her composure.	11912
セルの互いの接着性。	セルの 互[たが]いの 接[せっ] 着[ちゃく] 性[せい]。	The mutual adhesiveness of cells.	11913
タキシードを着た紳士。	タキシードを 着[き]た 紳[しん] 士[し]。	A tuxedoed gentleman.	11914
牧師の家にはすぐ着いた。	牧[ぼく] 師[し]の 家[いえ]にはすぐ 着[つ]いた。	He soon reached the clergyman's house.	11915
私はこの計画に着手した。	私[わたし]はこの 計[けい] 画[かく]に 着[ちゃく] 手[しゅ]した。	I set about executing this plan.	11916
人の落ち着きをかき乱す。	人[ひと]の 落[お]ち 着[つ]きをかき 乱[みだ]す。	Ruffle someone's composure.	11917
警察が事故現場に着いた。	警[けい] 察[さつ]が 事[じ] 故[こ] 現[げん] 場[ば]に 着[つ]いた。	The police got to the scene of the accident.	11918
彼女は常に時間通りに着く。	彼[かの] 女[じょ]は 常[つね]に 時[じ] 間[かん] 通[どお]りに 着[つ]く。	She always arrives on time.	11919
政府は着実な道をたどった。	政[せい] 府[ふ]は 着[ちゃく] 実[じつ]な 道[みち]をたどった。	The government took a firm course.	11920
彼女は横着を決め込んでいる。	彼[かの] 女[じょ]は 横[おう] 着[ちゃく]を 決[き]め 込[こ]んでいる。	She's determinedly lazy.	11921
材料は着々と集まって来ている。	材[ざい] 料[りょう]は 着[ちゃく] 々[ちゃく]と 集[あつ]まって 来[き]ている。	Our material is rapidly accumulating.	11922
小石の多い、小さい浜辺に着いた。	小[こ] 石[いし]の 多[おお]い、 小[ちい]さい 浜[はま] 辺[べ]に 着[つ]いた。	We landed at a shingly little beach.	11923
平井さんは巾着袋の口紐をしめた。	平[ひら] 井[い]さんは 巾[きん] 着[ちゃく] 袋[ぶくろ]の 口[くち] 紐[ひも]をしめた。	Hirai-san tightened the drawstrings of her purse.	11924
鞄持ちは元気なく仕事に着手した。	鞄[かばん] 持[も]ちは 元[げん] 気[き]なく 仕[し] 事[ごと]に 着[ちゃく] 手[しゅ]した。	The attendant cheerlessly set about the task.	11925
彼女はその着物を着ると変に見える。	彼[かの] 女[じょ]はその 着[き] 物[もの]を 着[き]ると 変[へん]に 見[み]える。	She looks odd in those clothes.	11926
司令官は長手袋を着けた手で指示した。	司[し] 令[れい] 官[かん]は 長[なが] 手[て] 袋[ぶくろ]を 着[つ]けた 手[て]で 指[し] 示[じ]した。	The Commander gestured with a gauntleted hand.	11927
着々と全ての準備が整いつつあります。	着[ちゃく] 々[ちゃく]と 全[すべ]ての 準[じゅん] 備[び]が 整[ととの]いつつあります。	The preparations are well under way.	11928
訪問客は、再び、落ち着きなく座った。	訪[ほう] 問[もん] 客[きゃく]は、 再[ふたた]び、 落[お]ち 着[つ]きなく 座[すわ]った。	The visitors sat down again, restively.	11929
今計画に着手する理由は全く見えない。	今[いま] 計[けい] 画[かく]に 着[ちゃく] 手[しゅ]する 理[り] 由[ゆう]は 全[まった]く 見[み]えない。	There seems no reason to go ahead with the project now.	11930
私たちが接着した2つの部品が剥がれた。	私[わたし]たちが 接[せっ] 着[ちゃく]した2つの 部[ぶ] 品[ひん]が 剥[は]がれた。	The two parts that we had glued separated.	11931
地元の基準では下品だと考えられる水着。	地[じ] 元[もと]の 基[き] 準[じゅん]では 下[げ] 品[ひん]だと 考[かんが]えられる 水[みず] 着[ぎ]。	A bathing suit considered indecent by local standards.	11932
少し前に顔に上った赤みは定着していた。	少[すこ]し 前[まえ]に 顔[かお]に 上[のぼ]った 赤[あか]みは 定[てい] 着[ちゃく]していた。	The blush which had risen to his face a few moments before was establishing itself.	11933
溝口さんは父親の死を落ち着いて発表した。	溝[みぞ] 口[ぐち]さんは 父[ちち] 親[おや]の 死[し]を 落[お]ち 着[つ]いて 発[はっ] 表[ぴょう]した。	Mizoguchi-san announced his father's death collectedly.	11934
田舎生活で着ていたのと同じ質素なドレス。	田舎[いなか] 生[せい] 活[かつ]で 着[き]ていたのと 同[おな]じ 質[しっ] 素[そ]なドレス。	The same homely dress worn in one's days of peasanthood.	11935
ウェイターは、落ち着いていて温厚だった。	ウェイターは、 落[お]ち 着[つ]いていて 温[おん] 厚[こう]だった。	The waiters were unflurried and good natured.	11936
彼女は自分の家にとても愛着があったのです。	彼[かの] 女[じょ]は 自[じ] 分[ぶん]の 家[いえ]にとても 愛[あい] 着[ちゃく]があったのです。	She was so attached to her home.	11937
彼らは彼に一番いいスーツを着せて埋葬した。	彼[かれ]らは 彼[かれ]に 一[いち] 番[ばん]いいスーツを 着[き]せて 埋[まい] 葬[そう]した。	They buried him in his best suit.	11938
大使が外出する時には必ずマスクを着用します。	大[たい] 使[し]が 外[がい] 出[しゅつ]する 時[とき]には 必[かなら]ずマスクを 着[ちゃく] 用[よう]します。	The Ambassador always wears a surgical mask when he goes out.	11939
彼女はその旅行者に食べ物と着るものを与えた。	彼[かの] 女[じょ]はその 旅[りょ] 行[こう] 者[しゃ]に 食[た]べ 物[もの]と 着[き]るものを 与[あた]えた。	She provided the traveler with food and clothing.	11940
メンドリは、非常に平和そうに巣に落ち着いた。	メンドリは、 非[ひ] 常[じょう]に 平[へい] 和[わ]そうに 巣[す]に 落[お]ち 着[つ]いた。	The hen settled herself on the nest most peacefully.	11941
犠牲者のもとにたどり着くことはできなかった。	犠[ぎ] 牲[せい] 者[しゃ]のもとにたどり 着[つ]くことはできなかった。	They could not now reach the victim.	11942
傘を差して、緑のブロックコートを着た人のこと？	傘[かさ]を 差[さ]して、 緑[みどり]のブロックコートを 着[き]た 人[ひと]のこと？	The one in a green frock-coat with an umbrella?	11943
鳥も飛ばず、獣も通らず、完全に落ち着き払っていた。	鳥[とり]も 飛[と]ばず、 獣[けもの]も 通[とお]らず、 完[かん] 全[ぜん]に 落[お]ち 着[つ]き 払[はら]っていた。	Neither flight of bird nor passing of beast troubled the perfect calm.	11944
母は学校までの長い道のりに備え子供に十分着込ませた。	母[はは]は 学[がっ] 校[こう]までの 長[なが]い 道[みち]のりに 備[そな]え 子[こ] 供[ども]に 十[じゅう] 分[ぶん] 着[き] 込[こ]ませた。	Mother bundled up the children for the long way to school.	11945
彼は思った、自分の着想を表現する詩が書けないだろうか。	彼[かれ]は 思[おも]った、 自[じ] 分[ぶん]の 着[ちゃく] 想[そう]を 表[ひょう] 現[げん]する 詩[し]が 書[か]けないだろうか。	He wondered whether he could write a poem to express his idea.	11946
医者や警察よりも先に着いたので、部屋はなにも乱されていなかった。	医[い] 者[しゃ]や 警[けい] 察[さつ]よりも 先[さき]に 着[つ]いたので、 部[へ] 屋[や]はなにも 乱[みだ]されていなかった。	We had arrived before the doctor or the police, so that everything was absolutely undisturbed.	11947
ご注文の品は1月19日発送、1月23日14時-16時着の予定です。	ご 注[ちゅう] 文[もん]の 品[しな]は1 月[がつ]19 日[にち] 発[はっ] 送[そう]、1 月[がつ]23 日[にち]14 時[じ]-16 時[じ] 着[ちゃく]の 予[よ] 定[てい]です。	The items you ordered were shipped January 19 and are scheduled for delivery January 23 between 2 and 4pm.	11948
彼女は今夜非常に若く、通常通り、また緑と白い絹のような綿のシンプルなストラップレスのドレスを着て、言葉がない程美しく見えた。	彼[かの] 女[じょ]は 今[こん] 夜[や] 非[ひ] 常[じょう]に 若[わか]く、 通[つう] 常[じょう] 通[どお]り、また 緑[みどり]と 白[しろ]い 絹[きぬ]のような 綿[めん]のシンプルなストラップレスのドレスを 着[き]て、 言[こと] 葉[ば]がない 程[ほど] 美[うつく]しく 見[み]えた。	She was looking very young tonight, and, as usual, indescribably beautiful, in a simple strapless dress of a green and white silky cotton.	11949
刑務所の看守長。	刑[けい] 務[む] 所[しょ]の 看[かん] 守[しゅ] 長[ちょう]。	Prison warden.	11950
彼は一番の看板役者だった。	彼[かれ]は 一[いち] 番[ばん]の 看[かん] 板[ばん] 役[やく] 者[しゃ]だった。	He was the biggest drawing card they had.	11951
看板にそう書いてあるじゃないか。	看[かん] 板[ばん]にそう 書[か]いてあるじゃないか。	That’s what the sign says!	11952
犬の看病をするために遠足を延期した。	犬[いぬ]の 看[かん] 病[びょう]をするために 遠[えん] 足[そく]を 延[えん] 期[き]した。	We postponed the excursion in order to look after the sick dog.	11953
刑事は一目で彼が犯人だということを看破した。	刑[けい] 事[じ]は 一[ひと] 目[め]で 彼[かれ]が 犯[はん] 人[にん]だということを 看[かん] 破[ぱ]した。	The detective could tell right away that he was the offender.	11954
私は近視なので、あの看板に何が書いてあるか分からない。	私[わたし]は 近[きん] 視[し]なので、あの 看[かん] 板[ばん]に 何[なに]が 書[か]いてあるか 分[わ]からない。	I am near-sighted, so I cannot make out what is written on that signboard.	11955
決断に到る。	決[けつ] 断[だん]に 到[いた]る。	Reach a decision.	11956
定住文明の到来。	定[てい] 住[じゅう] 文[ぶん] 明[めい]の 到[とう] 来[らい]。	The advent of settled civilization.	11957
時間内に到着する。	時[じ] 間[かん] 内[ない]に 到[とう] 着[ちゃく]する。	Reach in time.	11958
私たちの会計士は周到だ。	私[わたし]たちの 会[かい] 計[けい] 士[し]は 周[しゅう] 到[とう]だ。	Our accountant is thorough.	11959
飛行機が次々に到着した。	飛[ひ] 行[こう] 機[き]が 次[つぎ] 々[つぎ]に 到[とう] 着[ちゃく]した。	The planes arrived one after another.	11960
警察の到着を待つしかない。	警[けい] 察[さつ]の 到[とう] 着[ちゃく]を 待[ま]つしかない。	All we can do is wait for the police to arrive.	11961
新たに到着した移民の処理。	新[あら]たに 到[とう] 着[ちゃく]した 移[い] 民[みん]の 処[しょ] 理[り]。	The processing of newly arrived immigrants.	11962
彼らは彼女の到着を待った。	彼[かれ]らは 彼[かの] 女[じょ]の 到[とう] 着[ちゃく]を 待[ま]った。	They awaited her arrival.	11963
私は用意周到に準備を整えた。	私[わたし]は 用[よう] 意[い] 周[しゅう] 到[とう]に 準[じゅん] 備[び]を 整[ととの]えた。	I made my preparations with the most studious care.	11964
細部に周到な注意を特に払う。	細[さい] 部[ぶ]に 周[しゅう] 到[とう]な 注[ちゅう] 意[い]を 特[とく]に 払[はら]う。	Pay close attention especially to details.	11965
ついに彼らは決定するに到った。	ついに 彼[かれ]らは 決[けっ] 定[てい]するに 到[いた]った。	At last, they came to a decision.	11966
指揮官は儀式の直前に到着した。	指[し] 揮[き] 官[かん]は 儀[ぎ] 式[しき]の 直[ちょく] 前[ぜん]に 到[とう] 着[ちゃく]した。	The Commander arrived just before the ceremony.	11967
ラングーン号は一時に波止場に到着した。	ラングーン 号[ごう]は 一[いち] 時[じ]に 波[は] 止[と] 場[ば]に 到[とう] 着[ちゃく]した。	At one o'clock the Rangoon was at the quay.	11968
彼女の到来で非常に事態が複雑になった。	彼[かの] 女[じょ]の 到[とう] 来[らい]で 非[ひ] 常[じょう]に 事[じ] 態[たい]が 複[ふく] 雑[ざつ]になった。	Her coming was a serious complication.	11969
船は十一月十四日の朝に横浜に到着した。	船[ふね]は 十[じゅう] 一[いち] 月[がつ] 十[じゅう] 四[よっ] 日[か]の 朝[あさ]に 横[よこ] 浜[はま]に 到[とう] 着[ちゃく]した。	The ship reached Yokohama on the morning of the 14th of November.	11970
我々は、殺到する電子メール受けとった。	我[われ] 々[われ]は、 殺[さっ] 到[とう]する 電[でん] 子[し]メール 受[う]けとった。	We received an inundation of email.	11971
私は、正午に到着するのを目標にしている。	私[わたし]は、 正[しょう] 午[ご]に 到[とう] 着[ちゃく]するのを 目[もく] 標[ひょう]にしている。	I aim to arrive at noon.	11972
ここの主人はじつに用意周到だね。	ここの 主[しゅ] 人[じん]はじつに 用[よう] 意[い] 周[しゅう] 到[とう]だね。	The owners here certainly are prepared for everything.	11973
倒産した会社。	倒[とう] 産[さん]した 会[かい] 社[しゃ]。	A bankrupt company.	11974
圧倒的な敗北。	圧[あっ] 倒[とう] 的[てき]な 敗[はい] 北[ぼく]。	An overwhelming defeat.	11975
圧倒的な勝利。	圧[あっ] 倒[とう] 的[てき]な 勝[しょう] 利[り]。	Convincing victory.	11976
圧倒的な美しさ。	圧[あっ] 倒[とう] 的[てき]な 美[うつく]しさ。	Irresistible beauty.	11977
倒れそうな大昔の家屋。	倒[たお]れそうな 大[おお] 昔[むかし]の 家[か] 屋[おく]。	A ramshackle antediluvian tenement.	11978
多くの小さな会社が倒産した。	多[おお]くの 小[ちい]さな 会[かい] 社[しゃ]が 倒[とう] 産[さん]した。	Many small companies went bankrupt.	11979
多くの銀行がその年に倒産した。	多[おお]くの 銀[ぎん] 行[こう]がその 年[とし]に 倒[とう] 産[さん]した。	Many banks failed that year.	11980
彼らは、政府を倒そうと企んだ。	彼[かれ]らは、 政[せい] 府[ふ]を 倒[たお]そうと 企[たくら]んだ。	They conspired to overthrow the government.	11981
横井さんは庭の木を1本切り倒した。	横[よこ] 井[い]さんは 庭[にわ]の 木[き]を1 本[ぽん] 切[き]り 倒[たお]した。	Yokoi-san cut down a tree in the garden.	11982
彼女は血を見て卒倒しそうになった。	彼[かの] 女[じょ]は 血[ち]を 見[み]て 卒[そっ] 倒[とう]しそうになった。	She felt faint at the sight of blood.	11983
彼らの教会中心主義は宗教を圧倒した。	彼[かれ]らの 教[きょう] 会[かい] 中[ちゅう] 心[しん] 主[しゅ] 義[ぎ]は 宗[しゅう] 教[きょう]を 圧[あっ] 倒[とう]した。	Their ecclesiasticism overwhelmed their religion.	11984
驚きのあまり、彼は卒倒しそうになった。	驚[おどろ]きのあまり、 彼[かれ]は 卒[そっ] 倒[とう]しそうになった。	So overcome was he with astonishment that he nearly collapsed.	11985
